symbolic_formula,modelo,arquitectura,tiempo
4,TVAE,16-8,2.3524975404143333e-05
4,TVAE,16-8,2.3444881662726402e-05
4,TVAE,16-8,2.412893809378147e-05
4,TVAE,16-8,2.4058157578110695e-05
4,TVAE,16-8,2.3628119379281998e-05
4,TVAE,16-8,2.3631146177649498e-05
4,TVAE,16-8,2.357596531510353e-05
4,TVAE,16-8,2.3796921595931053e-05
4,TVAE,16-8,2.3960834369063377e-05
4,TVAE,16-8,2.3862114176154137e-05
4,TVAE,16-8,2.366490662097931e-05
4,TVAE,16-8,2.344301901757717e-05
4,TVAE,16-8,3.389595076441765e-05
4,TVAE,16-8,2.4809036403894424e-05
4,TVAE,16-8,2.371496520936489e-05
4,TVAE,16-8,2.3482833057641983e-05
4,TVAE,16-8,2.3643020540475845e-05
4,TVAE,16-8,2.3717060685157776e-05
4,TVAE,16-8,2.3643020540475845e-05
4,TVAE,16-8,2.3372936993837357e-05
4,TVAE,16-8,2.360297366976738e-05
4,TVAE,16-8,2.398807555437088e-05
4,TVAE,16-8,2.372101880609989e-05
4,TVAE,16-8,2.3955944925546646e-05
4,TVAE,16-8,2.3940810933709145e-05
4,TVAE,16-8,2.3581786081194878e-05
4,TVAE,16-8,2.4156877771019936e-05
4,TVAE,16-8,2.373289316892624e-05
4,TVAE,16-8,2.379785291850567e-05
4,TVAE,16-8,2.3890985175967216e-05
4,TVAE,16-8,2.3775966838002205e-05
4,TVAE,16-8,2.4002976715564728e-05
4,TVAE,16-8,2.346513792872429e-05
4,TVAE,16-8,2.3891916498541832e-05
4,TVAE,16-8,2.3388070985674858e-05
4,TVAE,16-8,2.3685162886977196e-05
4,TVAE,16-8,2.354406751692295e-05
4,TVAE,16-8,2.3575033992528915e-05
4,TVAE,16-8,2.3549189791083336e-05
4,TVAE,16-8,2.3748958483338356e-05
4,TVAE,16-8,2.3625092580914497e-05
4,TVAE,16-8,2.3676082491874695e-05
4,TVAE,16-8,2.3517990484833717e-05
4,TVAE,16-8,2.360111102461815e-05
4,TVAE,16-8,2.353801392018795e-05
4,TVAE,16-8,2.3405998945236206e-05
4,TVAE,16-8,2.365419641137123e-05
4,TVAE,16-8,2.365000545978546e-05
4,TVAE,16-8,2.3660948500037193e-05
4,TVAE,16-8,2.407701686024666e-05
4,TVAE,16-8,2.3482833057641983e-05
4,TVAE,16-8,2.359994687139988e-05
4,TVAE,16-8,2.3846980184316635e-05
4,TVAE,16-8,2.7506845071911812e-05
4,TVAE,16-8,2.3884931579232216e-05
4,TVAE,16-8,2.380996011197567e-05
4,TVAE,16-8,2.3653032258152962e-05
4,TVAE,16-8,2.3655127733945847e-05
4,TVAE,16-8,2.3622997105121613e-05
4,TVAE,16-8,2.346700057387352e-05
4,TVAE,16-8,2.4236971512436867e-05
4,TVAE,16-8,2.364208921790123e-05
4,TVAE,16-8,2.3625092580914497e-05
4,TVAE,16-8,2.339901402592659e-05
4,TVAE,16-8,2.3670028895139694e-05
4,TVAE,16-8,2.408609725534916e-05
4,TVAE,16-8,2.3720087483525276e-05
4,TVAE,16-8,2.384302206337452e-05
4,TVAE,16-8,2.3714033886790276e-05
4,TVAE,16-8,2.3330096155405045e-05
4,TVAE,16-8,2.3653032258152962e-05
4,TVAE,16-8,2.3891916498541832e-05
4,TVAE,16-8,2.3992033675312996e-05
4,TVAE,16-8,2.398807555437088e-05
4,TVAE,16-8,2.380507066845894e-05
4,TVAE,16-8,2.3554079234600067e-05
4,TVAE,16-8,2.3718923330307007e-05
4,TVAE,16-8,2.3745931684970856e-05
4,TVAE,16-8,2.3585045710206032e-05
4,TVAE,16-8,2.3656990379095078e-05
4,TVAE,16-8,2.3833010345697403e-05
4,TVAE,16-8,2.3521017283201218e-05
4,TVAE,16-8,2.3756874725222588e-05
4,TVAE,16-8,2.3725908249616623e-05
4,TVAE,16-8,2.3497967049479485e-05
4,TVAE,16-8,2.3783883079886436e-05
4,TVAE,16-8,2.3848842829465866e-05
4,TVAE,16-8,2.3477943614125252e-05
4,TVAE,16-8,2.3873988538980484e-05
4,TVAE,16-8,2.3470958694815636e-05
4,TVAE,16-8,2.369680441915989e-05
4,TVAE,16-8,2.3567816242575645e-05
4,TVAE,16-8,2.3485161364078522e-05
4,TVAE,16-8,2.3815082386136055e-05
4,TVAE,16-8,2.7454923838377e-05
4,TVAE,16-8,2.4215085431933403e-05
4,TVAE,16-8,2.3515895009040833e-05
4,TVAE,16-8,2.3822998628020287e-05
4,TVAE,16-8,2.367096021771431e-05
4,TVAE,16-8,2.3823929950594902e-05
4,TVAE,16-8,2.3715198040008545e-05
4,TVAE,16-8,2.3745931684970856e-05
4,TVAE,16-8,2.5897054001688957e-05
4,TVAE,16-8,2.3739878088235855e-05
4,TVAE,16-8,2.3795990273356438e-05
4,TVAE,16-8,2.381904050707817e-05
4,TVAE,16-8,2.3867003619670868e-05
4,TVAE,16-8,2.3585045710206032e-05
4,TVAE,16-8,2.398504875600338e-05
4,TVAE,16-8,2.357899211347103e-05
4,TVAE,16-8,2.3697037249803543e-05
4,TVAE,16-8,2.3366883397102356e-05
4,TVAE,16-8,2.379016950726509e-05
4,TVAE,16-8,2.3587839677929878e-05
4,TVAE,16-8,2.3532891646027565e-05
4,TVAE,16-8,2.368912100791931e-05
4,TVAE,16-8,2.359692007303238e-05
4,TVAE,16-8,2.384185791015625e-05
4,TVAE,16-8,2.3946864530444145e-05
4,TVAE,16-8,2.3585045710206032e-05
4,TVAE,16-8,2.3995060473680496e-05
4,TVAE,16-8,2.4114036932587624e-05
4,TVAE,16-8,2.3644883185625076e-05
4,TVAE,16-8,2.3655127733945847e-05
4,TVAE,16-8,2.3622997105121613e-05
4,TVAE,16-8,2.357293851673603e-05
4,TVAE,16-8,2.385815605521202e-05
4,TVAE,16-8,2.3591099306941032e-05
4,TVAE,16-8,2.3767119273543358e-05
4,TVAE,16-8,2.3564090952277184e-05
4,TVAE,16-8,2.3694941774010658e-05
4,TVAE,16-8,2.3853033781051636e-05
4,TVAE,16-8,2.3499131202697754e-05
4,TVAE,16-8,2.3795990273356438e-05
4,TVAE,16-8,2.35140323638916e-05
4,TVAE,16-8,2.6385998353362083e-05
4,TVAE,16-8,2.3755943402647972e-05
4,TVAE,16-8,2.439296804368496e-05
4,TVAE,16-8,2.415897324681282e-05
4,TVAE,16-8,2.339598722755909e-05
4,TVAE,16-8,2.3595057427883148e-05
4,TVAE,16-8,2.4372944608330727e-05
4,TVAE,16-8,2.377200871706009e-05
4,TVAE,16-8,2.397294156253338e-05
4,TVAE,16-8,2.364208921790123e-05
4,TVAE,16-8,2.3627886548638344e-05
4,TVAE,16-8,2.3840926587581635e-05
4,TVAE,16-8,2.418295480310917e-05
4,TVAE,16-8,2.3769913241267204e-05
4,TVAE,16-8,2.3461878299713135e-05
4,TVAE,16-8,4.534679464995861e-05
4,TVAE,16-8,2.550194039940834e-05
4,TVAE,16-8,2.6419060304760933e-05
4,TVAE,16-8,2.4762004613876343e-05
4,TVAE,16-8,2.4660956114530563e-05
4,TVAE,16-8,2.416502684354782e-05
4,TVAE,16-8,2.4771085008978844e-05
4,TVAE,16-8,2.498202957212925e-05
4,TVAE,16-8,2.3985980078577995e-05
4,TVAE,16-8,2.3810192942619324e-05
4,TVAE,16-8,2.3592961952090263e-05
4,TVAE,16-8,2.3520085960626602e-05
4,TVAE,16-8,2.4219974875450134e-05
4,TVAE,16-8,2.3626023903489113e-05
4,TVAE,16-8,2.3897970095276833e-05
4,TVAE,16-8,2.3617176339030266e-05
4,TVAE,16-8,2.3599015548825264e-05
4,TVAE,16-8,2.342602238059044e-05
4,TVAE,16-8,2.350006252527237e-05
4,TVAE,16-8,2.3690052330493927e-05
4,TVAE,16-8,2.442300319671631e-05
4,TVAE,16-8,2.4445122107863426e-05
4,TVAE,16-8,2.4194829165935516e-05
4,TVAE,16-8,2.3963861167430878e-05
4,TVAE,16-8,2.4178065359592438e-05
4,TVAE,16-8,3.509712405502796e-05
4,TVAE,16-8,2.4602049961686134e-05
4,TVAE,16-8,2.517993561923504e-05
4,TVAE,16-8,2.370891161262989e-05
4,TVAE,16-8,2.3870961740612984e-05
4,TVAE,16-8,2.3567117750644684e-05
4,TVAE,16-8,2.42630485445261e-05
4,TVAE,16-8,2.349819988012314e-05
4,TVAE,16-8,2.4212989956140518e-05
4,TVAE,16-8,2.3872125893831253e-05
4,TVAE,16-8,2.38961074501276e-05
4,TVAE,16-8,2.4223001673817635e-05
4,TVAE,16-8,2.363603562116623e-05
4,TVAE,16-8,2.363184466958046e-05
4,TVAE,16-8,2.382509410381317e-05
4,TVAE,16-8,2.3521948605775833e-05
4,TVAE,16-8,2.347189001739025e-05
4,TVAE,16-8,2.3862812668085098e-05
4,TVAE,16-8,2.3657921701669693e-05
4,TVAE,16-8,2.3721950128674507e-05
4,TVAE,16-8,2.3568980395793915e-05
4,TVAE,16-8,2.366793341934681e-05
4,TVAE,16-8,2.3778993636369705e-05
4,TVAE,16-8,2.3662112653255463e-05
4,TVAE,16-8,2.3815780878067017e-05
4,TVAE,16-8,2.382020466029644e-05
4,TVAE,16-8,2.342485822737217e-05
4,TVAE,16-8,2.3606931790709496e-05
4,TVAE,16-8,2.3696105927228928e-05
4,TVAE,16-8,2.3759901523590088e-05
4,TVAE,16-8,2.3480039089918137e-05
4,TVAE,16-8,2.370588481426239e-05
4,TVAE,16-8,2.3687025532126427e-05
4,TVAE,16-8,2.360297366976738e-05
4,TVAE,16-8,2.3605069145560265e-05
4,TVAE,16-8,2.3869797587394714e-05
4,TVAE,16-8,2.3922882974147797e-05
4,TVAE,16-8,2.3496802896261215e-05
4,TVAE,16-8,2.3562926799058914e-05
4,TVAE,16-8,2.3656059056520462e-05
4,TVAE,16-8,2.3850006982684135e-05
4,TVAE,16-8,2.7379952371120453e-05
4,TVAE,16-8,2.8934096917510033e-05
4,TVAE,16-8,2.3433007299900055e-05
4,TVAE,16-8,2.361019141972065e-05
4,TVAE,16-8,2.3340806365013123e-05
4,TVAE,16-8,2.358201891183853e-05
4,TVAE,16-8,2.3480039089918137e-05
4,TVAE,16-8,2.3517059162259102e-05
4,TVAE,16-8,2.3483997210860252e-05
4,TVAE,16-8,2.352893352508545e-05
4,TVAE,16-8,2.385093830525875e-05
4,TVAE,16-8,2.3384112864732742e-05
4,TVAE,16-8,2.342183142900467e-05
4,TVAE,16-8,2.3331958800554276e-05
4,TVAE,16-8,2.5775982066988945e-05
4,TVAE,16-8,2.3546861484646797e-05
4,TVAE,16-8,2.3592030629515648e-05
4,TVAE,16-8,2.4085864424705505e-05
4,TVAE,16-8,2.339901402592659e-05
4,TVAE,16-8,2.337316982448101e-05
4,TVAE,16-8,2.3829052224755287e-05
4,TVAE,16-8,2.3733125999569893e-05
4,TVAE,16-8,2.3649074137210846e-05
4,TVAE,16-8,6.0009071603417397e-05
4,TVAE,16-8,8.841510862112045e-05
4,TVAE,16-8,8.201715536415577e-05
4,TVAE,16-8,7.465202361345291e-05
4,TVAE,16-8,6.857281550765038e-05
4,TVAE,16-8,8.13719816505909e-05
4,TVAE,16-8,2.540694549679756e-05
4,TVAE,16-8,2.3616012185811996e-05
4,TVAE,16-8,2.368004061281681e-05
4,TVAE,16-8,2.4182023480534554e-05
4,TVAE,16-8,2.3377127945423126e-05
4,TVAE,16-8,2.3660017177462578e-05
4,TVAE,16-8,2.3624859750270844e-05
4,TVAE,16-8,2.360902726650238e-05
4,TVAE,16-8,2.3425091058015823e-05
4,TVAE,16-8,5.905306898057461e-05
4,TVAE,16-8,6.862403824925423e-05
4,TVAE,16-8,6.918399594724178e-05
4,TVAE,16-8,6.866105832159519e-05
4,TVAE,16-8,6.849202327430248e-05
4,TVAE,16-8,6.848108023405075e-05
4,TVAE,16-8,6.856885738670826e-05
4,TVAE,16-8,7.142988033592701e-05
4,TVAE,16-8,6.940704770386219e-05
4,TVAE,16-8,6.880308501422405e-05
4,TVAE,16-8,6.893416866660118e-05
4,TVAE,16-8,2.7172034606337547e-05
4,TVAE,16-8,2.3836037144064903e-05
4,TVAE,16-8,2.3839063942432404e-05
4,TVAE,16-8,2.3692846298217773e-05
4,TVAE,16-8,2.3778993636369705e-05
4,TVAE,16-8,2.3778993636369705e-05
4,TVAE,16-8,2.375408075749874e-05
4,TVAE,16-8,2.368004061281681e-05
4,TVAE,16-8,2.3867934942245483e-05
4,TVAE,16-8,2.3690052330493927e-05
4,TVAE,16-8,2.372101880609989e-05
4,TVAE,16-8,2.3690983653068542e-05
4,TVAE,16-8,2.3605069145560265e-05
4,TVAE,16-8,2.4158041924238205e-05
4,TVAE,16-8,2.3624859750270844e-05
4,TVAE,16-8,2.3622997105121613e-05
4,TVAE,16-8,2.411799505352974e-05
4,TVAE,16-8,5.393987521529198e-05
4,TVAE,16-8,7.38990493118763e-05
4,TVAE,16-8,7.524620741605759e-05
4,TVAE,16-8,7.379916496574879e-05
4,TVAE,16-8,8.596479892730713e-05
4,TVAE,16-8,8.674710988998413e-05
4,TVAE,16-8,7.12578184902668e-05
4,TVAE,16-8,7.62939453125e-05
4,TVAE,16-8,6.884499453008175e-05
4,TVAE,16-8,6.844685412943363e-05
4,TVAE,16-8,6.84480182826519e-05
4,TVAE,16-8,6.842613220214844e-05
4,TVAE,16-8,6.842310540378094e-05
4,TVAE,16-8,6.828992627561092e-05
4,TVAE,16-8,6.851693615317345e-05
4,TVAE,16-8,6.871996447443962e-05
4,TVAE,16-8,6.886501796543598e-05
4,TVAE,16-8,6.88841100782156e-05
4,TVAE,16-8,6.88629224896431e-05
4,TVAE,16-8,6.883288733661175e-05
4,TVAE,16-8,6.937305442988873e-05
4,TVAE,16-8,6.881100125610828e-05
4,TVAE,16-8,7.253699004650116e-05
4,TVAE,16-8,6.84510450810194e-05
4,TVAE,16-8,6.824405863881111e-05
4,TVAE,16-8,6.834813393652439e-05
4,TVAE,16-8,6.826897151768208e-05
4,TVAE,16-8,6.839004345238209e-05
4,TVAE,16-8,6.84000551700592e-05
4,TVAE,16-8,6.841402500867844e-05
4,TVAE,16-8,6.841192953288555e-05
4,TVAE,16-8,6.837002001702785e-05
4,TVAE,16-8,6.832601502537727e-05
4,TVAE,16-8,6.841705180704594e-05
4,TVAE,16-8,6.829015910625458e-05
4,TVAE,16-8,6.841402500867844e-05
4,TVAE,16-8,7.342011667788029e-05
4,TVAE,16-8,6.851903162896633e-05
4,TVAE,16-8,6.859097629785538e-05
4,TVAE,16-8,6.835395470261574e-05
4,TVAE,16-8,6.851903162896633e-05
4,TVAE,16-8,6.849109195172787e-05
4,TVAE,16-8,6.869807839393616e-05
4,TVAE,16-8,6.903288885951042e-05
4,TVAE,16-8,6.856699474155903e-05
4,TVAE,16-8,6.882799789309502e-05
4,TVAE,16-8,6.899796426296234e-05
4,TVAE,16-8,6.897188723087311e-05
4,TVAE,16-8,6.881379522383213e-05
4,TVAE,16-8,6.847199983894825e-05
4,TVAE,16-8,7.34089408069849e-05
4,TVAE,16-8,7.0211011916399e-05
4,TVAE,16-8,6.868387572467327e-05
4,TVAE,16-8,6.826082244515419e-05
4,TVAE,16-8,7.310183718800545e-05
4,TVAE,16-8,6.864196620881557e-05
4,TVAE,16-8,6.839795969426632e-05
4,TVAE,16-8,6.856187246739864e-05
4,TVAE,16-8,6.868294440209866e-05
4,TVAE,16-8,6.873183883726597e-05
4,TVAE,16-8,6.875419057905674e-05
4,TVAE,16-8,6.875605322420597e-05
4,TVAE,16-8,6.87609426677227e-05
4,TVAE,16-8,6.882799789309502e-05
4,TVAE,16-8,7.20401294529438e-05
4,TVAE,16-8,2.8037000447511673e-05
4,TVAE,16-8,2.4215085431933403e-05
4,TVAE,16-8,2.366490662097931e-05
4,TVAE,16-8,2.3599015548825264e-05
4,TVAE,16-8,2.343696542084217e-05
4,TVAE,16-8,2.355012111365795e-05
4,TVAE,16-8,2.3496802896261215e-05
4,TVAE,16-8,2.3628119379281998e-05
4,TVAE,16-8,2.346094697713852e-05
4,TVAE,16-8,2.3477012291550636e-05
4,TVAE,16-8,2.3496104404330254e-05
4,TVAE,16-8,2.619996666908264e-05
4,TVAE,16-8,2.4603912606835365e-05
4,TVAE,16-8,2.492195926606655e-05
4,TVAE,16-8,2.4731038138270378e-05
4,TVAE,16-8,2.368912100791931e-05
4,TVAE,16-8,2.35110055655241e-05
4,TVAE,16-8,2.3546861484646797e-05
4,TVAE,16-8,2.342299558222294e-05
4,TVAE,16-8,2.353917807340622e-05
4,TVAE,16-8,2.3478874936699867e-05
4,TVAE,16-8,2.360111102461815e-05
4,TVAE,16-8,2.353196032345295e-05
4,TVAE,16-8,2.405606210231781e-05
4,TVAE,16-8,2.3670028895139694e-05
4,TVAE,16-8,2.361205406486988e-05
4,TVAE,16-8,2.346513792872429e-05
4,TVAE,16-8,2.347305417060852e-05
4,TVAE,16-8,2.3616012185811996e-05
4,TVAE,16-8,2.3616943508386612e-05
4,TVAE,16-8,2.353684976696968e-05
4,TVAE,16-8,2.35079787671566e-05
4,TVAE,16-8,2.3517059162259102e-05
4,TVAE,16-8,2.343207597732544e-05
4,TVAE,16-8,2.355780452489853e-05
4,TVAE,16-8,2.3484928533434868e-05
4,TVAE,16-8,2.3572007194161415e-05
4,TVAE,16-8,2.3384112864732742e-05
4,TVAE,16-8,2.3599015548825264e-05
4,TVAE,16-8,2.350006252527237e-05
4,TVAE,16-8,2.3730797693133354e-05
4,TVAE,16-8,3.153085708618164e-05
4,TVAE,16-8,2.3485859856009483e-05
4,TVAE,16-8,2.3324042558670044e-05
4,TVAE,16-8,2.3378059267997742e-05
4,TVAE,16-8,2.363300882279873e-05
4,TVAE,16-8,2.3428117856383324e-05
4,TVAE,16-8,2.3499829694628716e-05
4,TVAE,16-8,2.3401807993650436e-05
4,TVAE,16-8,2.3307977244257927e-05
4,TVAE,16-8,2.3434171453118324e-05
4,TVAE,16-8,2.3227883502840996e-05
4,TVAE,16-8,2.342904917895794e-05
4,TVAE,16-8,2.3339875042438507e-05
4,TVAE,16-8,2.339901402592659e-05
4,TVAE,16-8,2.3344997316598892e-05
4,TVAE,16-8,2.3426953703165054e-05
4,TVAE,16-8,2.3475149646401405e-05
4,TVAE,16-8,2.335500903427601e-05
4,TVAE,16-8,2.3428117856383324e-05
4,TVAE,16-8,2.326304093003273e-05
4,TVAE,16-8,2.3504020646214485e-05
4,TVAE,16-8,2.339901402592659e-05
4,TVAE,16-8,2.334313467144966e-05
4,TVAE,16-8,2.343091182410717e-05
4,TVAE,16-8,2.337503246963024e-05
4,TVAE,16-8,2.3386208340525627e-05
4,TVAE,16-8,2.3314030840992928e-05
4,TVAE,16-8,2.344720996916294e-05
4,TVAE,16-8,2.3382017388939857e-05
4,TVAE,16-8,2.3697037249803543e-05
4,TVAE,16-8,2.3191794753074646e-05
4,TVAE,16-8,2.349098213016987e-05
4,TVAE,16-8,2.337503246963024e-05
4,TVAE,16-8,2.3456988856196404e-05
4,TVAE,16-8,2.3377127945423126e-05
4,TVAE,16-8,2.3484928533434868e-05
4,TVAE,16-8,2.3341970518231392e-05
4,TVAE,16-8,2.3365020751953125e-05
4,TVAE,16-8,2.3311935365200043e-05
4,TVAE,16-8,2.3429980501532555e-05
4,TVAE,16-8,2.332683652639389e-05
4,TVAE,16-8,4.587485454976559e-05
4,TVAE,16-8,7.951399311423302e-05
4,TVAE,16-8,0.00010218797251582146
4,TVAE,16-8,3.464589826762676e-05
4,TVAE,16-8,3.9064791053533554e-05
4,TVAE,16-8,2.3883068934082985e-05
4,TVAE,16-8,2.3541972041130066e-05
4,TVAE,16-8,2.3523112758994102e-05
4,TVAE,16-8,2.3324042558670044e-05
4,TVAE,16-8,2.3442087695002556e-05
4,TVAE,16-8,2.3336149752140045e-05
4,TVAE,16-8,2.392497844994068e-05
4,TVAE,16-8,2.3480970412492752e-05
4,TVAE,16-8,2.3412052541971207e-05
4,TVAE,16-8,2.3456988856196404e-05
4,TVAE,16-8,2.342904917895794e-05
4,TVAE,16-8,2.3392029106616974e-05
4,TVAE,16-8,2.354104071855545e-05
4,TVAE,16-8,2.3429980501532555e-05
4,TVAE,16-8,2.3437896743416786e-05
4,TVAE,16-8,2.3456057533621788e-05
4,TVAE,16-8,2.346700057387352e-05
4,TVAE,16-8,2.3390166461467743e-05
4,TVAE,16-8,2.342788502573967e-05
4,TVAE,16-8,2.336106263101101e-05
4,TVAE,16-8,2.346886321902275e-05
4,TVAE,16-8,2.3572007194161415e-05
4,TVAE,16-8,2.343812957406044e-05
4,TVAE,16-8,2.3473985493183136e-05
4,TVAE,16-8,2.335687167942524e-05
4,TVAE,16-8,2.3483065888285637e-05
4,TVAE,16-8,2.3421132937073708e-05
4,TVAE,16-8,2.3470958694815636e-05
4,TVAE,16-8,2.3653032258152962e-05
4,TVAE,16-8,3.0149007216095924e-05
4,TVAE,16-8,2.3752916604280472e-05
4,TVAE,16-8,2.3517059162259102e-05
4,TVAE,16-8,2.3321015760302544e-05
4,TVAE,16-8,2.343393862247467e-05
4,TVAE,16-8,2.3298896849155426e-05
4,TVAE,16-8,2.3419968783855438e-05
4,TVAE,16-8,2.335803583264351e-05
4,TVAE,16-8,2.3434869945049286e-05
4,TVAE,16-8,2.3348955437541008e-05
4,TVAE,16-8,2.3365020751953125e-05
4,TVAE,16-8,2.3439060896635056e-05
4,TVAE,16-8,2.3500993847846985e-05
4,TVAE,16-8,4.1658058762550354e-05
4,TVAE,16-8,2.390798181295395e-05
4,TVAE,16-8,2.359808422625065e-05
4,TVAE,16-8,6.36889599263668e-05
4,TVAE,16-8,6.921612657606602e-05
4,TVAE,16-8,6.886990740895271e-05
4,TVAE,16-8,6.868899799883366e-05
4,TVAE,16-8,6.85530249029398e-05
4,TVAE,16-8,7.364107295870781e-05
4,TVAE,16-8,6.896117702126503e-05
4,TVAE,16-8,6.890320219099522e-05
4,TVAE,16-8,6.708502769470215e-05
4,TVAE,16-8,2.3996224626898766e-05
4,TVAE,16-8,2.3497967049479485e-05
4,TVAE,16-8,2.333405427634716e-05
4,TVAE,16-8,2.3419968783855438e-05
4,TVAE,16-8,2.3277010768651962e-05
4,TVAE,16-8,2.3384112864732742e-05
4,TVAE,16-8,2.325396053493023e-05
4,TVAE,16-8,2.3416941985487938e-05
4,TVAE,16-8,2.3436034098267555e-05
4,TVAE,16-8,2.3344997316598892e-05
4,TVAE,16-8,2.3208092898130417e-05
4,TVAE,16-8,2.3418106138706207e-05
4,TVAE,16-8,2.3358967155218124e-05
4,TVAE,16-8,2.337200567126274e-05
4,TVAE,16-8,2.325093373656273e-05
4,TVAE,16-8,2.3324042558670044e-05
4,TVAE,16-8,2.3334985598921776e-05
4,TVAE,16-8,2.3379921913146973e-05
4,TVAE,16-8,2.3312866687774658e-05
4,TVAE,16-8,2.3348955437541008e-05
4,TVAE,16-8,2.336292527616024e-05
4,TVAE,16-8,2.3823929950594902e-05
4,TVAE,16-8,2.3417873308062553e-05
4,TVAE,16-8,2.3325905203819275e-05
4,TVAE,16-8,2.326490357518196e-05
4,TVAE,16-8,2.333289012312889e-05
4,TVAE,16-8,2.3317057639360428e-05
4,TVAE,16-8,2.3399945348501205e-05
4,TVAE,16-8,2.3417174816131592e-05
4,TVAE,16-8,2.3308908566832542e-05
4,TVAE,16-8,2.340390346944332e-05
4,TVAE,16-8,2.3514963686466217e-05
4,TVAE,16-8,2.3422064259648323e-05
4,TVAE,16-8,2.3297034204006195e-05
4,TVAE,16-8,2.3368047550320625e-05
4,TVAE,16-8,2.3334985598921776e-05
4,TVAE,16-8,2.3350119590759277e-05
4,TVAE,16-8,2.3317057639360428e-05
4,TVAE,16-8,2.353196032345295e-05
4,TVAE,16-8,2.3413915187120438e-05
4,TVAE,16-8,2.3734988644719124e-05
4,TVAE,16-8,2.9311049729585648e-05
4,TVAE,16-8,2.415478229522705e-05
4,TVAE,16-8,2.3344997316598892e-05
4,TVAE,16-8,2.3783184587955475e-05
4,TVAE,16-8,2.3799017071723938e-05
4,TVAE,16-8,4.03430312871933e-05
4,TVAE,16-8,2.351519651710987e-05
4,TVAE,16-8,3.726384602487087e-05
4,TVAE,16-8,2.366909757256508e-05
4,TVAE,16-8,5.095195956528187e-05
4,TVAE,16-8,7.636891677975655e-05
4,TVAE,16-8,8.668308146297932e-05
4,TVAE,16-8,8.48888885229826e-05
4,TVAE,16-8,7.666205056011677e-05
4,TVAE,16-8,6.837490946054459e-05
4,TVAE,16-8,6.853905506432056e-05
4,TVAE,16-8,6.838212721049786e-05
4,TVAE,16-8,6.838701665401459e-05
4,TVAE,16-8,6.837700493633747e-05
4,TVAE,16-8,7.344805635511875e-05
4,TVAE,16-8,6.852415390312672e-05
4,TVAE,16-8,6.826082244515419e-05
4,TVAE,16-8,6.840378046035767e-05
4,TVAE,16-8,6.820796988904476e-05
4,TVAE,16-8,6.839120760560036e-05
4,TVAE,16-8,6.882613524794579e-05
4,TVAE,16-8,6.850482895970345e-05
4,TVAE,16-8,6.842403672635555e-05
4,TVAE,16-8,6.826804019510746e-05
4,TVAE,16-8,6.825081072747707e-05
4,TVAE,16-8,6.82310201227665e-05
4,TVAE,16-8,6.828317418694496e-05
4,TVAE,16-8,6.818701513111591e-05
5,TVAE,16-8,2.6013003662228584e-05
5,TVAE,16-8,2.3968983441591263e-05
5,TVAE,16-8,1.0437099263072014e-05
5,TVAE,16-8,8.33999365568161e-06
5,TVAE,16-8,8.319038897752762e-06
5,TVAE,16-8,8.309958502650261e-06
5,TVAE,16-8,8.261995390057564e-06
5,TVAE,16-8,8.257804438471794e-06
5,TVAE,16-8,8.252914994955063e-06
5,TVAE,16-8,8.287839591503143e-06
5,TVAE,16-8,8.258968591690063e-06
5,TVAE,16-8,8.250819519162178e-06
5,TVAE,16-8,8.277129381895065e-06
5,TVAE,16-8,8.304137736558914e-06
5,TVAE,16-8,8.211936801671982e-06
5,TVAE,16-8,8.293893188238144e-06
5,TVAE,16-8,8.641975000500679e-06
5,TVAE,16-8,8.261995390057564e-06
5,TVAE,16-8,8.22986476123333e-06
5,TVAE,16-8,8.263858035206795e-06
5,TVAE,16-8,8.319970220327377e-06
5,TVAE,16-8,8.484814316034317e-06
5,TVAE,16-8,8.228933438658714e-06
5,TVAE,16-8,8.336035534739494e-06
5,TVAE,16-8,8.301110938191414e-06
5,TVAE,16-8,8.244998753070831e-06
5,TVAE,16-8,8.280854672193527e-06
5,TVAE,16-8,8.261995390057564e-06
5,TVAE,16-8,8.244998753070831e-06
5,TVAE,16-8,8.2340557128191e-06
5,TVAE,16-8,8.251983672380447e-06
5,TVAE,16-8,8.269911631941795e-06
5,TVAE,16-8,8.19796696305275e-06
5,TVAE,16-8,8.2370825111866e-06
5,TVAE,16-8,8.285976946353912e-06
5,TVAE,16-8,8.297152817249298e-06
5,TVAE,16-8,8.238013833761215e-06
5,TVAE,16-8,8.197035640478134e-06
5,TVAE,16-8,8.259899914264679e-06
5,TVAE,16-8,8.455943316221237e-06
5,TVAE,16-8,8.27084295451641e-06
5,TVAE,16-8,8.286209776997566e-06
5,TVAE,16-8,8.265022188425064e-06
5,TVAE,16-8,8.241971954703331e-06
5,TVAE,16-8,8.244067430496216e-06
5,TVAE,16-8,8.264090865850449e-06
5,TVAE,16-8,8.274102583527565e-06
5,TVAE,16-8,8.258968591690063e-06
5,TVAE,16-8,8.227070793509483e-06
5,TVAE,16-8,8.2340557128191e-06
5,TVAE,16-8,8.26292671263218e-06
5,TVAE,16-8,8.251052349805832e-06
5,TVAE,16-8,1.0696938261389732e-05
5,TVAE,16-8,8.391914889216423e-06
5,TVAE,16-8,8.30087810754776e-06
5,TVAE,16-8,8.273869752883911e-06
5,TVAE,16-8,8.313916623592377e-06
5,TVAE,16-8,8.258037269115448e-06
5,TVAE,16-8,8.253147825598717e-06
