Model,Architecture,Device,Time_seconds
TVAE,"(10, 5)",CPU,0.4557
TVAE,"(10, 5)",CPU,0.3941
TVAE,"(10, 5)",CPU,0.3609
TVAE,"(10, 5)",CPU,0.3916
TVAE,"(10, 5)",CPU,0.2964
TVAE,"(10, 5)",CPU,0.2833
TVAE,"(10, 5)",CPU,0.3094
TVAE,"(10, 5)",CPU,0.2476
TVAE,"(10, 5)",CPU,0.3769
TVAE,"(10, 5)",CPU,0.303
TVAE,"(10, 5)",CPU,0.2799
TVAE,"(10, 5)",CPU,0.3298
TVAE,"(10, 5)",CPU,0.3636
TVAE,"(10, 5)",CPU,0.2826
TVAE,"(10, 5)",CPU,0.3894
TVAE,"(10, 5)",CPU,0.2675
TVAE,"(10, 5)",CPU,0.2523
TVAE,"(10, 5)",CPU,0.3338
TVAE,"(10, 5)",CPU,0.235
TVAE,"(10, 5)",CPU,0.3104
TVAE,"(10, 5)",CPU,0.337
TVAE,"(10, 5)",CPU,0.243
TVAE,"(10, 5)",CPU,0.2281
TVAE,"(10, 5)",CPU,0.3247
TVAE,"(10, 5)",CPU,0.2406
TVAE,"(10, 5)",CPU,0.2831
TVAE,"(10, 5)",CPU,0.3876
TVAE,"(10, 5)",CPU,0.4164
TVAE,"(10, 5)",CPU,0.3659
TVAE,"(10, 5)",CPU,0.3265
TVAE,"(10, 5)",CPU,0.3803
TVAE,"(10, 5)",CPU,0.2251
TVAE,"(10, 5)",CPU,0.3769
TVAE,"(10, 5)",CPU,0.2867
TVAE,"(10, 5)",CPU,0.3104
TVAE,"(10, 5)",CPU,0.3072
TVAE,"(10, 5)",CPU,0.2304
TVAE,"(10, 5)",CPU,0.2442
TVAE,"(10, 5)",CPU,0.3889
TVAE,"(10, 5)",CPU,0.3506
TVAE,"(10, 5)",CPU,0.229
TVAE,"(10, 5)",CPU,0.1997
TVAE,"(10, 5)",CPU,0.2714
TVAE,"(10, 5)",CPU,0.2634
TVAE,"(10, 5)",CPU,0.3338
TVAE,"(10, 5)",CPU,0.3736
TVAE,"(10, 5)",CPU,0.2876
TVAE,"(10, 5)",CPU,0.323
TVAE,"(10, 5)",CPU,0.3321
TVAE,"(10, 5)",CPU,0.25
TVAE,"(10, 5)",CPU,0.3699
TVAE,"(10, 5)",CPU,0.3169
TVAE,"(10, 5)",CPU,0.2682
TVAE,"(10, 5)",CPU,0.3087
TVAE,"(10, 5)",CPU,0.2467
TVAE,"(10, 5)",CPU,0.3734
TVAE,"(10, 5)",CPU,0.2428
TVAE,"(10, 5)",CPU,0.3684
TVAE,"(10, 5)",CPU,0.3204
TVAE,"(10, 5)",CPU,0.2746
TVAE,"(10, 5)",CPU,0.3088
